Sales document number,Sales position,Delivery number,Delivery position,Serial number,Material  ,Product key, Net price ,Currency,Country key,Created on,Possibly not the right Serial number
1313296024,6000,8220037165,10,2125MW0241,1158241-04,DRBABA,437.14,EUR,IT,1/3/2022,0
1313296024,6000,8220037165,10,2125MW0278,1158241-04,DRBABA,437.14,EUR,IT,1/3/2022,0
1313296024,6000,8220037165,10,2135MW0201,1158241-04,DRBABA,437.14,EUR,IT,1/3/2022,0
1313296024,6000,8220037165,10,2135MW0215,1158241-04,DRBABA,437.14,EUR,IT,1/3/2022,0
1313296024,6000,8220037165,10,2135MW0224,1158241-04,DRBABA,437.14,EUR,IT,1/3/2022,0
1314144045,1000,8220031451,10,2120MW0250,1016236,DRBABB,"1,196.25",EUR,IT,1/3/2022,0
1314115050,1000,8220037501,10,TSCB41008891,2402981-09,DRBABD,783.48,EUR,IT,1/3/2022,0
1314115050,2000,8220037502,10,8.22E+15,2404774-00,DRBAAZ,42.74,EUR,IT,1/3/2022,1
1314078616,1000,8220034906,10,2035872568,1105782,DRBABB,"1,534.50",EUR,IT,1/3/2022,0
1314190144,39000,8220036164,620,2035433244,1185423-02,DRBABE,570.03,EUR,UA,1/3/2022,0
1314177453,2000,8220031473,100,2135MW0251,1158241-04,DRBABA,565.53,EUR,IT,1/3/2022,0
1314177453,2000,8220031473,100,2135MW0270,1158241-04,DRBABA,565.53,EUR,IT,1/3/2022,0
1314089444,1000,8220032062,10,2144B01485,2404770-00,DRBAAZ,562.5,EUR,DE,1/3/2022,0
1313996608,4000,8220034654,20,2136MW0265,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,4000,8220034654,20,2136MW0191,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,4000,8220034654,20,2136MW0197,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,4000,8220034654,20,2136MW0245,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,4000,8220034654,20,2136MW0252,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,3000,8220031880,120,2136MW0258,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,3000,8220031880,120,2136MW0234,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,3000,8220031880,120,2136MW0237,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,3000,8220031880,120,2136MW0241,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313996608,3000,8220031880,120,2136MW0242,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1314166206,5000,8220037484,10,AX20202003,2403082-00,DRBBAZ,127.1,EUR,IT,1/3/2022,0
1314137606,1000,8220034121,10,2035872597,1066254-00,DRBADZ,184.64,EUR,IE,1/3/2022,0
1313963449,5000,8220031880,70,2136MW0263,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313993685,1000,8220037538,10,2117B00778,1071065-06,DRBAAB,"3,394.41",EUR,RO,1/3/2022,0
1313993685,1000,8220037538,10,2117B00758,1071065-06,DRBAAB,"3,394.41",EUR,RO,1/3/2022,0
1313944223,1000,8220032794,10,2120MW0185,1016236,DRBABB,"1,606.00",EUR,IT,1/3/2022,0
1313981043,1000,8220031880,100,2136MW0256,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313959032,14000,8220031880,40,2136MW0251,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313959032,21000,8220031880,50,2136MW0208,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1314003726,1000,8220036870,10,2117B00818,1071065-06,DRBAAB,"4,013.71",EUR,DE,1/3/2022,0
1314003725,1000,8220036869,10,2117B00732,1071065-06,DRBAAB,"4,013.71",EUR,DE,1/3/2022,0
1313976684,1000,8220031880,90,2136MW0190,1130682-03,DRBABA,262.24,EUR,IT,1/3/2022,0
1313926663,1000,8220037456,10,TSCB51013372,2402980-09,DRBABD,657.25,EUR,IT,1/3/2022,0
1313926663,1000,8220037456,10,TSCB51013388,2402980-09,DRBABD,657.25,EUR,IT,1/3/2022,0
1313926663,2000,8220034788,10,2118MW0009,2404844,DRBABA,638,EUR,IT,1/3/2022,0
1313926663,2000,8220034788,10,2118MW0031,2404844,DRBABA,638,EUR,IT,1/3/2022,0
1314125501,18000,8220044164,20,2122MW0274,1071075-06,DRBAAB,"3,507.50",EUR,PT,1/4/2022,0
1314077923,1000,8220044792,10,2122B01011,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B00987,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B00994,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B01039,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B01090,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B00995,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B01006,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B01124,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B00958,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314077923,1000,8220044792,10,2122B00988,1060260-06,DRBABA,686,EUR,DE,1/4/2022,0
1314167848,3000,8220044091,10,2122MW0288,1050364,DRBAAB,"29,333.33",NOK,NO,1/4/2022,0
1314167848,3000,8220044091,10,2122MW0304,1050364,DRBAAB,"29,333.33",NOK,NO,1/4/2022,0
1314190832,4000,8220043765,580,2135MW0204,1158241-04,DRBABA,"5,164.74",NOK,NO,1/4/2022,0
1314190832,4000,8220043765,580,2135MW0228,1158241-04,DRBABA,"5,164.74",NOK,NO,1/4/2022,0
1314190832,4000,8220043765,580,2135MW0239,1158241-04,DRBABA,"5,164.74",NOK,NO,1/4/2022,0
1314190832,4000,8220043765,580,2135MW0280,1158241-04,DRBABA,"5,164.74",NOK,NO,1/4/2022,0
1314166017,1000,8220041542,10,2133B00163,1050368,DRBAAB,"1,874.40",EUR,IN,1/4/2022,0
1314166017,1000,8220041542,10,2133B00184,1050368,DRBAAB,"1,874.40",EUR,IN,1/4/2022,0
1314022061,4000,8220043244,80,2035841712,1213478-00,DRBABA,"5,249.37",NOK,NO,1/4/2022,0
1314022061,4000,8220043244,80,2035872589,1213478-00,DRBABA,"5,249.37",NOK,NO,1/4/2022,0
1313858040,16000,8220043345,10,AX20195455,2403897-00,DRBBAF,306.82,EUR,IT,1/4/2022,0
1313858040,16000,8220043345,10,AX20198700,2403897-00,DRBBAF,306.82,EUR,IT,1/4/2022,0
1314199965,3000,8220043905,80,2035872650,1185416-02,DRBABE,354.01,EUR,ES,1/4/2022,0
1314199871,3000,8220041756,30,2137MW0575,1163690-00,DRBABZ,28.24,EUR,DE,1/4/2022,0
1314171035,1000,8220047095,10,2117B00706,2400346,DRBAAB,"3,703.15",EUR,DE,1/5/2022,0
1314095199,1000,8220052003,10,2035872651,1105781,DRBABB,"1,796,820.00",EUR,DE,1/5/2022,0
1314129302,2000,8220049633,90,2136MW0199,1130682-03,DRBABA,284.19,EUR,IT,1/5/2022,0
1314129302,9000,8220049633,120,2136MW0217,1130682-03,DRBABA,284.19,EUR,IT,1/5/2022,0
1314129302,9000,8220049633,120,2136MW0224,1130682-03,DRBABA,284.19,EUR,IT,1/5/2022,0
1314129302,2000,8220049633,90,2136MW0186,1130682-03,DRBABA,284.19,EUR,IT,1/5/2022,0
1314091463,21000,8220049339,120,2035872638,1213479-00,DRBABA,"7,168.25",NOK,NO,1/5/2022,0
1314156754,1000,8220046192,10,2025B00279,2400334,DRBAAB,"1,803.00",EUR,AT,1/5/2022,0
1314176870,12000,8220052594,30,2035872639,1213479-00,DRBABA,"7,168.25",NOK,NO,1/5/2022,0
1314148533,1000,8220046512,10,2025B00247,2400334,DRBAAB,"1,461.00",EUR,CH,1/5/2022,0
1314168051,2000,8220052315,20,2124MW0217,1272687-00,DRBABA,900,EUR,DE,1/5/2022,0
1314168051,2000,8220052315,20,2124MW0240,1272687-00,DRBABA,900,EUR,DE,1/5/2022,0
1314167821,1000,8220049339,290,2035872637,1213479-00,DRBABA,"7,168.25",NOK,NO,1/5/2022,0
1314177510,1000,8220047475,10,2035872599,1105777,DRBABA,990,EUR,IT,1/5/2022,0
1314178371,46000,8220049237,320,2035433242,1185423-02,DRBABE,751.41,USD,US,1/5/2022,0
1314167826,1000,8220050695,20,2035872640,1213479-00,DRBABA,"7,168.25",NOK,NO,1/5/2022,0
1314172341,19000,8220047520,10,2035872600,1105778,DRBABA,"13,536.07",NOK,NO,1/5/2022,0
1314205871,39000,8220049289,700,8.22E+15,2400173-00,DRBAAZ,25.47,EUR,FR,1/5/2022,1
1314196203,30000,8220049413,110,2035872602,1185416-02,DRBABE,342.51,EUR,NL,1/5/2022,0
1314196978,14000,8220050098,10,P20709860,1274014-00,DRBABB,779.26,EUR,AT,1/5/2022,0
1314196978,14000,8220050098,10,P21302725,1274014-00,DRBABB,779.26,EUR,AT,1/5/2022,0
1314203791,8000,8220049444,10,TSCB41008911,2402981-09,DRBABD,599.47,EUR,IT,1/5/2022,0
1314054720,1000,8220055539,10,8.22E+15,1160212-00,DRBABZ, -   ,EUR,DE,1/6/2022,1
1314048621,2000,8220055174,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1313770832,3000,8220055171,10,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1313770832,3000,8220055171,10,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1313770832,3000,8220055171,10,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1313770832,3000,8220055171,10,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314189748,40000,8220058795,10,2035872634,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314189748,40000,8220058795,10,2035872604,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314189748,40000,8220058795,10,2035872606,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314189748,40000,8220058795,10,2035872633,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314166339,34000,8220057766,190,2035872636,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314166339,34000,8220057766,190,2035872645,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314166339,34000,8220057766,190,2035872601,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1314166339,34000,8220057766,190,2035872603,1185416-02,DRBABE,401.09,EUR,ES,1/6/2022,0
1313779553,4000,8220057005,30,2144B01397,2404770-00,DRBAAZ,465.75,EUR,AT,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0005,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0000,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0001,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0003,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0004,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0006,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0008,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0013,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0014,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0015,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0016,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0017,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0019,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0021,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0023,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1313864842,1000,8220056637,10,2139MW0026,1339415-00,DRBABC,"1,226.50",EUR,DE,1/6/2022,0
1314207976,16000,8220057860,70,8.22E+15,2900904,DRBBAZ,64.36,EUR,CH,1/6/2022,1
1314005365,7000,8220055185,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314005365,7000,8220055185,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314005365,7000,8220055185,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314005365,7000,8220055185,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314005365,7000,8220055185,20,2.02E+11,1187507-02,DRBABZ,996.19,EUR,DE,1/6/2022,0
1314199871,4000,8220055181,10,2.02E+11,1187507-02,DRBABZ,"1,026.08",EUR,DE,1/6/2022,0
1314207999,2000,8220069099,10,TSCB11003769,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314207999,2000,8220069099,10,TSCB11003782,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314207999,2000,8220069099,10,TSCB11003773,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314207999,2000,8220069099,10,TSCB11003768,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314207999,2000,8220069099,10,TSCB11003770,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208008,2000,8220069100,10,TSCB61003375,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208008,2000,8220069100,10,TSCB11003759,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208008,2000,8220069100,10,TSCB11003766,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208008,2000,8220069100,10,TSCB11003786,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208008,2000,8220069100,10,TSCB61003369,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208006,2000,8220069101,10,TSCB61003381,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208006,2000,8220069101,10,TSCB61003368,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208006,2000,8220069101,10,TSCB61003367,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208006,2000,8220069101,10,TSCB61003374,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314208006,2000,8220069101,10,TSCB61003371,2400515-09,DRBABD, -   ,EUR,DE,1/7/2022,0
1314159423,8000,8220066501,10,2144B01458,2404770-00,DRBAAZ,433.95,EUR,FR,1/7/2022,0
1314077811,1000,8220063437,10,2122B01069,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00954,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01127,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00310,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00349,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00964,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01072,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01145,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00991,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00999,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01068,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01142,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00963,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00965,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00993,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01000,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01027,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01029,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01049,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01097,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00324,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00992,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01002,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00342,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00352,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00967,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00996,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01055,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01108,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B00970,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01016,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00346,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2131B00899,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00359,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2131B00863,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2126B00386,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01050,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01057,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01067,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314077811,1000,8220063437,10,2122B01075,1060260-06,DRBABA,686,EUR,DE,1/7/2022,0
1314188077,4000,8220070654,10,TSBJA1021747,2400515-08,DRBABD,977.73,EUR,DE,1/7/2022,0
1314182814,32000,8220067132,10,8.22E+15,2403290-00,DRBABZ,32.1,EUR,HU,1/7/2022,1
1314029730,2000,8220064204,10,2136MW0203,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314180834,1000,8220074210,10,2119MW0006,1272688-00,DRBABA,461.59,EUR,DE,1/7/2022,0
1314180834,1000,8220074210,10,2119MW0028,1272688-00,DRBABA,461.59,EUR,DE,1/7/2022,0
1314188292,2000,8220067954,790,2035433241,1185423-02,DRBABE,"52,072.00",JPY,JP,1/7/2022,0
1313876446,1000,8220061853,10,2035872610,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872605,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872607,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872608,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872609,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872611,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872630,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872612,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872613,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872629,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313876446,1000,8220061853,10,2035872632,1105781,DRBABB,"1,199.00",EUR,DE,1/7/2022,0
1313902587,5000,8220064185,10,2136MW0229,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1313902587,5000,8220064185,10,2136MW0233,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1313902587,5000,8220064185,10,2136MW0253,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1313902587,5000,8220064185,10,2136MW0257,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314036225,1000,8220073585,10,2136MW0205,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314036225,1000,8220073585,10,2136MW0221,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314036225,1000,8220073585,10,2136MW0230,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314036225,1000,8220073585,10,2136MW0259,1130682-03,DRBABA,284.65,EUR,HU,1/7/2022,0
1314027699,9000,8220068838,20,2136MW0187,1130682-03,DRBABA,262.24,EUR,IT,1/7/2022,0
1314205871,40000,8220073760,20,TSCB61003378,2400515-09,DRBABD,699.51,EUR,FR,1/7/2022,0
1314210822,1000,8220064222,10,P21302737,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P20709849,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P20709863,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P20709871,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P21302723,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P21302739,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314210822,1000,8220064222,10,P21302740,1274014-00,DRBABB,857.35,EUR,KR,1/7/2022,0
1314113374,21000,8220077895,10,2035872625,1105782,DRBABB,"19,142.55",NOK,NO,1/8/2022,0
1314113374,21000,8220077895,10,2035872626,1105782,DRBABB,"19,142.55",NOK,NO,1/8/2022,0
1313776317,3000,8220083693,10,2148MW0215,1258341-00,DRBABA,530,EUR,DE,1/10/2022,0
1313679370,1000,8220083686,10,2148MW0212,1258341-00,DRBABA,530,EUR,DE,1/10/2022,0
1313679370,1000,8220083686,10,2148MW0221,1258341-00,DRBABA,530,EUR,DE,1/10/2022,0
1314215732,1000,8220080473,10,2129B01635,1032264-09,DRBAAB,"1,538.50",EUR,DK,1/10/2022,0
1314215945,21000,8220081268,10,2119MW0097,1272827-00,DRBABA,341.28,EUR,AT,1/10/2022,0
1314149603,2000,8220087674,130,2131B00846,2701712,DRBABA,686.4,EUR,IN,1/11/2022,0
1314059617,2000,8220088053,10,2045B00765,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2045B00734,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2045B00740,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2045B00751,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2045B00757,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2045B00769,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2052B00459,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2052B00513,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2052B00539,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314059617,2000,8220088053,10,2052B00555,2701081-02,DRBAAB,"3,950.01",EUR,DE,1/11/2022,0
1314124337,1000,8220091473,10,2140MW0304,2404777,DRBABA,492.25,EUR,IT,1/11/2022,0
1314177591,43000,8220088565,10,8.22E+15,2403289-00,DRBABZ,35.69,EUR,CL,1/11/2022,1
1314185504,6000,8220089181,10,TSCB61003373,2400515-09,DRBABD,745.2,EUR,AT,1/11/2022,0
1313916188,6000,8220092303,10,2117B00754,1071063-04,DRBAAB,"2,962.43",EUR,FR,1/11/2022,0
1313916188,6000,8220092303,10,2117B00806,1071063-04,DRBAAB,"2,962.43",EUR,FR,1/11/2022,0
1313916188,6000,8220092303,10,2122MW0327,1071063-04,DRBAAB,"2,962.43",EUR,FR,1/11/2022,0
1313916188,6000,8220092303,10,2122MW0331,1071063-04,DRBAAB,"2,962.43",EUR,FR,1/11/2022,0
1313804833,1000,8220085821,10,2148MW0210,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1313804833,4000,8220085821,20,2148MW0203,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1313817554,1000,8220085824,10,2148MW0211,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1313817554,2000,8220085824,20,2148MW0201,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1313817554,2000,8220085824,20,2148MW0207,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1314041144,1000,8220086575,10,2148MW0217,1258341-00,DRBABA,530,EUR,DE,1/11/2022,0
1313903295,7000,8220091371,10,2140MW0262,2404777,DRBABA,986.86,EUR,DE,1/11/2022,0
1313903295,7000,8220091371,10,2140MW0280,2404777,DRBABA,986.86,EUR,DE,1/11/2022,0
1313903295,7000,8220091371,10,2140MW0285,2404777,DRBABA,986.86,EUR,DE,1/11/2022,0
1313903295,7000,8220091371,10,2140MW0307,2404777,DRBABA,986.86,EUR,DE,1/11/2022,0
1314007722,1000,8220088072,10,2052B00418,2701081-02,DRBAAB,"3,097.28",EUR,DE,1/11/2022,0
1314007722,1000,8220088072,10,2052B00489,2701081-02,DRBAAB,"3,097.28",EUR,DE,1/11/2022,0
1314012724,10000,8220091558,10,2140MW0252,2404777,DRBABA,432.85,EUR,FR,1/11/2022,0
1314012724,13000,8220091590,10,2140MW0279,2404777,DRBABA,432.85,EUR,FR,1/11/2022,0
1314012724,22000,8220091414,10,2140MW0247,2404777,DRBABA,432.85,EUR,FR,1/11/2022,0
801401373,1000,8220100804,10,2133B00129,1287398-00,DRBAAB,"2,268.72",EUR,DE,1/12/2022,0
820050505,34000,8220097091,10,2113B00212,2400184,DRBAAB,"3,593.57",EUR,EC,1/12/2022,0
1313915542,1000,8220097118,10,8.22E+15,1147739-00,DRBABZ,19.98,EUR,FI,1/12/2022,1
1314154017,16000,8220096298,10,2118MW0033,2404844,DRBABA,878.85,EUR,DE,1/12/2022,0
1314154017,16000,8220096298,10,2118MW0083,2404844,DRBABA,878.85,EUR,DE,1/12/2022,0
